4 var
    0.000	    2.178	    0.744	    0.050	    0.040	    3.262
    0.000	    2.185	    0.794	    0.054	    0.047	    3.295
    0.000	    2.196	    0.652	    0.056	    0.040	    3.373
    0.000	    2.197	    0.784	    0.057	    0.040	    3.346
    0.000	    2.342	    0.667	    0.152	    0.042	    3.538
    0.000	    2.190	    1.127	    0.056	    0.040	    3.664
    0.000	    2.311	    0.791	    0.129	    0.042	    3.525
    0.000	    2.201	    1.676	    0.088	    0.041	    4.504
    0.000	    2.198	    1.024	    0.058	    0.040	    3.594
    0.000	    2.230	    0.973	    0.057	    0.040	    3.615
    0.000	    2.195	    0.855	    0.054	    0.040	    3.691
    0.000	    2.182	    1.032	    0.049	    0.040	    3.524
    0.000	    2.297	    1.062	    0.122	    0.042	    3.937
    0.000	    2.187	    1.042	    0.047	    0.040	    3.564
    0.000	    2.190	    1.028	    0.053	    0.040	    3.620
    0.000	    2.208	    0.855	    0.069	    0.041	    3.401
    0.000	    2.219	    1.801	    0.102	    0.042	    4.765
    0.000	    2.192	    1.748	    0.054	    0.040	    4.286
    0.000	    2.195	    0.926	    0.054	    0.040	    4.540
    0.000	    2.203	    1.267	    0.054	    0.040	    3.995
    0.000	    2.092	    3.605	    0.054	    0.043	    6.084
    0.000	    2.091	    2.438	    0.054	    0.043	    5.141
    0.000	    2.088	    1.200	    0.052	    0.043	    3.707
    0.000	    2.245	    1.109	    0.148	    0.046	    3.823
    0.000	    2.078	    1.035	    0.048	    0.043	    3.526
    0.000	    2.090	    0.946	    0.054	    0.043	    3.405
    0.000	    2.101	    0.960	    0.053	    0.043	    3.490
    0.000	    2.096	    1.212	    0.054	    0.043	    3.620
    0.000	    2.091	    1.204	    0.054	    0.043	    3.695
    0.000	    2.146	    1.211	    0.076	    0.045	    3.775
    0.000	    2.136	    1.166	    0.075	    0.044	    3.749
    0.000	    2.078	    1.169	    0.047	    0.043	    3.682
    0.000	    2.091	    1.172	    0.055	    0.043	    3.695
    0.000	    2.089	    1.135	    0.055	    0.043	    3.648
    0.000	    2.091	    1.162	    0.071	    0.043	    3.769
    0.000	    2.094	    1.024	    0.056	    0.043	    3.520
    0.000	    2.093	    0.936	    0.056	    0.043	    3.458
    0.000	    2.091	    1.189	    0.056	    0.043	    3.686
    0.000	    2.089	    0.997	    0.055	    0.043	    3.498
    0.000	    2.083	    0.916	    0.051	    0.043	    3.407
    0.000	    3.127	    1.006	    0.048	    0.044	    4.544
    0.000	    3.184	    0.991	    0.069	    0.045	    4.598
    0.000	    3.375	    1.962	    0.122	    0.045	    5.857
    0.000	    3.164	    0.988	    0.054	    0.044	    4.528
    0.000	    3.155	    0.990	    0.054	    0.044	    4.571
    0.000	    3.305	    1.041	    0.100	    0.045	    4.774
    0.000	    3.234	    1.059	    0.084	    0.045	    4.748
    0.000	    3.148	    0.968	    0.050	    0.044	    4.463
    0.000	    3.167	    0.992	    0.054	    0.044	    4.542
    0.000	    3.203	    1.069	    0.071	    0.045	    4.702
    0.000	    3.161	    1.033	    0.054	    0.044	    4.614
    0.000	    3.154	    1.051	    0.053	    0.044	    4.619
    0.000	    3.127	    3.743	    0.049	    0.044	   13.754
    0.000	    3.121	    2.706	    0.047	    0.044	   20.975
    0.000	    3.334	    1.031	    0.106	    0.045	    4.855
    0.000	    3.160	    1.033	    0.054	    0.044	    4.605
    0.000	    3.160	    1.207	    0.054	    0.044	    4.788
    0.000	    3.165	    1.022	    0.054	    0.044	    4.603
    0.000	    3.163	    1.039	    0.056	    0.044	    4.664
    0.000	    3.155	    1.101	    0.055	    0.044	    4.668
    0.000	    4.160	    4.836	    0.061	    0.065	   33.142
    0.000	    4.033	    1.542	    0.052	    0.065	    8.547
    0.000	    4.134	    1.367	    0.055	    0.065	    5.924
    0.000	    4.093	    1.235	    0.052	    0.064	    5.767
    0.000	    4.079	    1.229	    0.054	    0.065	    5.733
    0.000	    4.131	    8.935	    0.055	    0.064	   13.493
    0.000	    4.099	   45.182	    0.051	    0.065	   85.772
    0.000	    4.124	    1.355	    0.052	    0.064	    5.852
    0.000	    4.132	    1.657	    0.054	    0.064	    6.236
    0.000	    4.111	    1.382	    0.052	    0.064	    5.840
    0.000	    4.123	    1.499	    0.053	    0.065	    6.138
    0.000	    5.732	    1.367	    0.126	    0.067	    7.644
    0.000	    5.798	    1.323	    0.149	    0.067	    7.673
    0.000	    4.121	    5.321	    0.054	    0.065	   10.076
    0.000	    4.128	    1.247	    0.054	    0.064	    5.778
    0.000	    4.120	    1.325	    0.054	    0.064	    5.876
    0.000	    4.132	    4.963	    0.054	    0.064	   33.758
    0.000	    4.945	    3.666	    0.103	    0.065	   10.925
    0.000	    4.206	    1.256	    0.072	    0.065	    5.900
    0.000	    4.138	    1.253	    0.055	    0.065	    5.815
    0.000	    5.071	    1.399	    0.088	    0.160	    7.031
    0.000	    4.809	    1.882	    0.055	    0.159	    7.315
    0.000	    4.834	    1.395	    0.054	    0.161	    6.739
    0.000	    4.831	    1.393	    0.057	    0.161	    6.750
    0.000	    4.833	    1.379	    0.056	    0.159	    6.760
    0.000	    4.828	    1.421	    0.056	    0.160	    6.796
    0.000	    4.800	    1.350	    0.056	    0.160	    6.679
    0.000	    4.845	    4.591	    0.056	    0.161	   33.801
    0.000	    4.782	    1.478	    0.054	    0.159	    6.785
    0.000	    4.837	    1.580	    0.054	    0.161	    6.943
    0.000	    4.816	    1.609	    0.054	    0.159	    6.952
    0.000	    4.853	    1.607	    0.053	    0.161	    7.012
    0.000	    5.115	    1.734	    0.071	    0.163	    7.405
    0.000	    4.798	    1.619	    0.054	    0.160	    6.943
    0.000	    4.792	    1.625	    0.054	    0.160	    6.950
    0.000	    4.826	    1.613	    0.055	    0.162	    6.965
    0.000	    4.783	    2.036	    0.052	    0.158	    7.323
    0.000	    5.831	    1.521	    0.102	    0.163	    7.947
    0.000	    4.752	    5.285	    0.052	    0.161	   33.909
    0.000	    5.250	    1.450	    0.068	    0.161	    7.173
3 var
    0.000	    1.374	    0.476	    0.039	    0.050	    2.187
    0.000	    1.380	    0.745	    0.042	    0.050	    2.473
    0.000	    1.380	    0.530	    0.042	    0.050	    2.306
    0.000	    1.381	    0.667	    0.042	    0.050	    2.404
    0.000	    1.374	    0.708	    0.038	    0.050	    2.431
    0.000	    1.388	    0.719	    0.064	    0.052	    2.491
    0.000	    1.380	    2.492	    0.040	    0.050	   24.240
    0.000	    1.380	    0.969	    0.042	    0.050	   11.438
    0.000	    1.380	    0.621	    0.040	    0.050	    2.302
    0.000	    1.380	    0.707	    0.043	    0.049	    2.423
    0.000	    1.381	    0.725	    0.040	    0.050	    2.434
