0
96.852
176.726
240.561
240.561
277.994
270.99
287.479
318.982
304.979
293.248
300.244
290.971
297.967
289.104
296.1
287.217
294.213
287.315
294.311
284.713
261.87
275.854
253.08
261.201
267.877
273.553
267.654
267.525
269.432
270.123
276.252
263.537
268.791
269.697
274.951
268.119
267.771
267.432
267.084
263.244
273.748
275.291
236.959
249.783
245.139
279.877
286.877
252.143
270.924
273.549
230.883
