4 var
    0.000	    2.974	    2.110	    0.055	    0.050	    5.382
    0.000	    2.969	    1.723	    0.051	    0.050	    5.063
    0.000	    2.997	    1.789	    0.051	    0.050	    5.203
3 var
    0.000	    0.275	    0.719	    0.041	    0.042	    1.334
    0.000	    0.276	    0.846	    0.041	    0.042	    1.768
    0.000	    0.276	    1.007	    0.041	    0.042	    1.495
    0.000	    0.271	    0.840	    0.039	    0.042	    1.420
    0.000	    0.268	    0.842	    0.039	    0.042	    1.498
    0.000	    0.276	    0.605	    0.041	    0.042	    1.185
    0.000	    0.276	    0.841	    0.041	    0.042	    1.755
    0.000	    0.274	    0.847	    0.041	    0.042	    1.439
    0.000	    0.284	    1.306	    0.056	    0.043	    1.936
    0.000	    0.275	    0.692	    0.042	    0.042	    1.262
    0.000	    1.017	    0.956	    0.041	    0.046	    2.279
    0.000	    1.059	    0.983	    0.041	    0.046	    2.260
    0.000	    1.047	    1.049	    0.041	    0.046	    2.409
    0.000	    1.063	    1.124	    0.041	    0.046	    2.500
    0.000	    1.067	    0.987	    0.041	    0.046	    2.356
    0.000	    1.060	    1.143	    0.041	    0.047	    2.507
    0.000	    1.038	    1.424	    0.042	    0.047	    2.768
    0.000	    1.059	    1.060	    0.041	    0.046	    2.429
    0.000	    1.026	    0.785	    0.042	    0.047	    2.111
    0.000	    1.064	    0.962	    0.040	    0.046	    2.339
    0.000	    1.710	    0.996	    0.040	    0.059	    3.030
    0.000	    1.702	    1.324	    0.041	    0.059	    3.342
    0.000	    1.713	    1.188	    0.041	    0.060	    3.222
    0.000	    1.730	    0.915	    0.041	    0.060	    2.927
    0.000	    1.647	    1.210	    0.039	    0.059	    3.175
    0.000	    1.674	    0.947	    0.038	    0.060	    2.941
    0.000	    1.696	    1.380	    0.041	    0.060	    3.396
    0.000	    1.654	    1.032	    0.038	    0.060	    3.013
    0.000	    1.701	    1.225	    0.040	    0.060	    3.245
    0.000	    1.661	    1.286	    0.041	    0.061	    3.275
    0.000	    1.235	    0.697	    0.041	    0.049	    2.150
    0.000	    1.255	    1.117	    0.042	    0.049	    2.678
    0.000	    1.218	    1.014	    0.042	    0.048	    2.550
    0.000	    1.254	    0.768	    0.042	    0.048	    2.333
    0.000	    1.216	    1.056	    0.039	    0.048	    2.598
    0.000	    1.261	    1.424	    0.044	    0.049	    3.155
    0.000	    1.220	    1.079	    0.041	    0.049	    2.601
    0.000	    1.256	    0.995	    0.041	    0.048	    2.566
    0.000	    1.248	    0.952	    0.040	    0.049	    2.511
    0.000	    1.208	    1.006	    0.042	    0.049	    2.537
    0.000	    1.755	    0.960	    0.041	    0.056	    3.027
    0.000	    1.813	    1.091	    0.041	    0.054	    3.225
    0.000	    1.795	    0.954	    0.042	    0.056	    3.067
    0.000	    1.746	    1.231	    0.042	    0.056	    3.300
    0.000	    1.806	    1.183	    0.041	    0.056	    3.317
    0.000	    1.796	    1.010	    0.042	    0.056	    3.144
    0.000	    1.744	    1.256	    0.041	    0.054	    3.325
    0.000	    1.790	    1.200	    0.042	    0.056	    3.320
    0.000	    2.028	    0.971	    0.049	    0.057	    3.325
    0.000	    2.028	    1.038	    0.060	    0.057	    3.406
2 var
    0.000	    0.039	    0.255	    0.029	    0.040	    0.521
    0.000	    0.039	    0.516	    0.030	    0.040	    0.789
    0.000	    0.038	    0.544	    0.029	    0.040	    0.813
    0.000	    0.038	    0.564	    0.030	    0.040	    0.827
    0.000	    0.038	    0.306	    0.029	    0.040	    0.567
    0.000	    0.038	    0.535	    0.030	    0.040	    0.819
    0.000	    0.039	    0.566	    0.030	    0.040	    0.825
    0.000	    0.038	    0.524	    0.030	    0.040	    0.796
    0.000	    0.038	    0.530	    0.029	    0.040	    0.794
    0.000	    0.038	    0.549	    0.030	    0.040	    0.812
    0.000	    0.113	    0.589	    0.029	    0.041	    0.937
    0.000	    0.113	    0.604	    0.029	    0.041	    0.949
    0.000	    0.113	    0.341	    0.028	    0.041	    0.678
    0.000	    0.113	    0.565	    0.028	    0.041	    0.894
    0.000	    0.113	    0.565	    0.028	    0.041	    0.908
    0.000	    0.113	    0.642	    0.028	    0.041	    0.983
    0.000	    0.110	    0.610	    0.026	    0.041	    0.953
    0.000	    0.110	    0.738	    0.026	    0.041	    1.082
    0.000	    0.109	    0.355	    0.025	    0.041	    0.693
    0.000	    0.109	    0.569	    0.026	    0.041	    0.909
    0.000	    0.232	    0.683	    0.028	    0.044	    1.145
    0.000	    0.234	    0.416	    0.028	    0.044	    0.888
    0.000	    0.233	    0.641	    0.028	    0.044	    1.114
    0.000	    0.235	    0.653	    0.028	    0.044	    1.125
    0.000	    0.234	    0.427	    0.028	    0.044	    0.977
    0.000	    0.232	    0.666	    0.028	    0.044	    1.138
    0.000	    0.232	    0.677	    0.028	    0.044	    1.137
    0.000	    0.227	    0.436	    0.026	    0.044	    0.887
    0.000	    0.223	    0.450	    0.025	    0.044	    0.894
    0.000	    0.230	    0.457	    0.028	    0.044	    0.934
    0.000	    0.445	    0.825	    0.027	    0.045	    1.511
    0.000	    0.445	    0.547	    0.027	    0.045	    1.281
    0.000	    0.446	    0.765	    0.027	    0.045	    1.446
    0.000	    0.443	    0.528	    0.026	    0.045	    1.199
    0.000	    0.419	    0.493	    0.024	    0.045	    1.150
    0.000	    0.512	    0.763	    0.051	    0.048	    1.523
    0.000	    0.445	    0.744	    0.027	    0.045	    1.427
    0.000	    0.446	    0.796	    0.027	    0.045	    1.475
    0.000	    0.445	    0.763	    0.027	    0.045	    1.450
    0.000	    0.442	    1.081	    0.027	    0.045	    1.762
    0.000	    1.269	    0.665	    0.025	    0.063	    2.183
    0.000	    1.303	    0.949	    0.026	    0.061	    2.498
    0.000	    1.308	    0.948	    0.027	    0.061	    2.591
    0.000	    1.292	    0.899	    0.027	    0.063	    2.443
    0.000	    1.314	    0.711	    0.027	    0.061	    2.283
    0.000	    1.265	    0.903	    0.027	    0.063	    2.406
    0.000	    1.320	    0.909	    0.027	    0.061	    2.479
    0.000	    1.275	    0.663	    0.027	    0.061	    2.188
    0.000	    1.512	    0.699	    0.034	    0.064	    2.513
    0.000	    1.312	    0.742	    0.027	    0.061	    2.309
