4 var
    0.000	    6.888	    2.524	    0.180	    0.154	   11.091
    0.000	    7.362	    0.610	    0.194	    0.156	    8.545
    0.000	    7.081	    0.399	    0.177	    0.154	    8.034
    0.000	    6.923	    0.843	    0.177	    0.154	    8.376
    0.000	    7.146	    1.641	    0.177	    0.154	    9.348
    0.000	    7.114	    0.611	    0.177	    0.154	    8.287
    0.000	    7.223	    0.596	    0.183	    0.156	    8.412
    0.000	    7.138	    0.885	    0.179	    0.154	    8.632
    0.000	    7.121	    1.422	    0.177	    0.154	    9.538
    0.000	    7.116	    1.484	    0.179	    0.154	   15.176
    0.000	    6.586	    1.099	    0.174	    0.164	    8.661
    0.000	    6.866	    1.120	    0.182	    0.163	    8.547
    0.000	    6.808	    1.154	    0.178	    0.165	    8.523
    0.000	    6.590	    0.643	    0.176	    0.165	    7.758
    0.000	    6.650	    1.025	    0.177	    0.165	    8.319
    0.000	    6.630	    1.126	    0.179	    0.164	    8.373
    0.000	    6.633	    2.170	    0.177	    0.165	    9.419
    0.000	    6.645	    1.140	    0.177	    0.165	    8.377
    0.000	    6.632	   21.821	    0.174	    0.164	   28.964
    0.000	    6.635	    2.665	    0.179	    0.165	    9.923
    0.000	    9.354	    0.863	    0.177	    0.165	   10.783
    0.000	   10.037	    0.571	    0.181	    0.163	   11.840
    0.000	    9.720	    0.662	    0.179	    0.164	   10.903
    0.000	    9.402	    0.707	    0.182	    0.165	   10.631
    0.000	   10.118	    0.713	    0.189	    0.166	   11.443
    0.000	    9.889	    0.781	    0.177	    0.163	   11.223
    0.000	    9.894	    0.829	    0.176	    0.163	   11.278
    0.000	    9.854	    0.746	    0.178	    0.163	   11.183
    0.000	    9.866	    7.451	    0.176	    0.163	   17.828
    0.000	   10.024	    0.782	    0.179	    0.166	   11.375
    0.000	   10.518	    1.124	    0.176	    0.216	   12.353
    0.000	   11.076	    0.720	    0.176	    0.216	   12.361
    0.000	   10.931	    1.158	    0.181	    0.218	   12.864
    0.000	   10.446	    1.623	    0.177	    0.217	   13.076
    0.000	   11.667	    1.151	    0.180	    0.215	   13.392
    0.000	   11.644	    0.991	    0.175	    0.216	   13.198
    0.000	   11.594	    1.258	    0.173	    0.215	   13.465
    0.000	   11.664	    1.012	    0.181	    0.216	   13.288
    0.000	   11.735	    0.983	    0.179	    0.218	   13.296
    0.000	   11.593	    1.363	    0.173	    0.216	   13.699
    0.000	   12.170	    1.393	    0.178	    0.532	   14.606
    0.000	   14.665	    1.115	    0.191	    0.535	   16.766
    0.000	   12.544	    1.250	    0.180	    0.531	   14.773
    0.000	   14.049	    1.508	    0.191	    0.534	   16.668
    0.000	   13.173	    1.322	    0.178	    0.530	   15.541
    0.000	   13.229	    1.218	    0.176	    0.533	   15.373
    0.000	   13.312	    1.067	    0.177	    0.531	   15.253
    0.000	   13.269	    1.110	    0.180	    0.531	   15.311
    0.000	   13.220	    1.514	    0.179	    0.532	   15.792
    0.000	   13.184	    1.334	    0.180	    0.530	   15.509
3 var
    0.000	    4.460	    0.389	    0.131	    0.176	    5.310
    0.000	    4.646	    0.316	    0.134	    0.177	    5.427
    0.000	    4.597	    0.430	    0.132	    0.177	    5.603
    0.000	    4.506	    0.873	    0.131	    0.176	    6.004
    0.000	    4.449	    0.684	    0.136	    0.176	    5.644
    0.000	    4.447	    0.415	    0.133	    0.176	    5.388
    0.000	    4.448	    1.359	    0.136	    0.176	    6.403
    0.000	    4.454	    0.516	    0.133	    0.176	    5.440
    0.000	    4.456	    0.919	    0.133	    0.176	    5.986
    0.000	    4.445	    0.757	    0.135	    0.176	    5.767
    0.000	    6.821	    1.069	    0.146	    0.293	    8.557
    0.000	    6.197	    0.448	    0.133	    0.289	    7.226
    0.000	    6.118	    0.974	    0.135	    0.291	    7.826
    0.000	    6.443	    0.914	    0.136	    0.291	    7.997
    0.000	    6.184	    0.640	    0.132	    0.290	    7.470
    0.000	    6.177	    0.581	    0.132	    0.289	    7.393
    0.000	    6.171	    0.491	    0.133	    0.290	    7.354
    0.000	    6.164	    1.033	    0.131	    0.289	    7.915
    0.000	    6.168	    1.079	    0.134	    0.290	    7.832
    0.000	    6.189	    0.703	    0.131	    0.289	    7.470
    0.000	    9.282	    0.693	    0.131	    1.032	   11.298
    0.000	    9.818	    0.878	    0.134	    1.033	   12.173
    0.000	    9.561	    0.842	    0.135	    1.037	   11.734
    0.000	    9.912	    1.642	    0.136	    1.035	   12.933
    0.000	    9.771	    0.970	    0.134	    1.034	   12.117
    0.000	    9.785	    0.869	    0.135	    1.034	   11.982
    0.000	   10.329	    1.062	    0.134	    1.035	   12.860
    0.000	    9.762	    1.373	    0.134	    1.033	   12.755
    0.000	    9.730	    0.709	    0.130	    1.030	   11.755
    0.000	   11.045	    0.719	    0.144	    1.037	   13.129
    0.000	    7.728	    1.109	    0.143	    0.385	    9.684
    0.000	    6.672	    0.883	    0.134	    0.384	    8.315
    0.000	    7.281	    0.563	    0.138	    0.383	    8.553
    0.000	    7.240	    0.710	    0.135	    0.384	    8.638
    0.000	    6.773	    0.843	    0.132	    0.382	    8.290
    0.000	    6.767	    0.611	    0.133	    0.383	    8.093
    0.000	    6.783	    1.126	    0.132	    0.381	    8.781
    0.000	    6.787	    0.598	    0.136	    0.384	    8.060
    0.000	    7.542	    0.602	    0.136	    0.384	    8.828
    0.000	    6.778	    0.902	    0.133	    0.382	    8.515
    0.000	    8.709	    0.883	    0.137	    0.903	   10.884
    0.000	    9.087	    0.789	    0.134	    0.900	   11.070
    0.000	    8.967	    0.843	    0.133	    0.900	   11.148
    0.000	    8.668	    0.695	    0.139	    0.902	   10.567
    0.000	    9.186	    0.762	    0.135	    0.898	   11.181
    0.000	    9.224	    3.824	    0.133	    0.902	   14.371
    0.000	    9.182	    1.028	    0.134	    0.900	   11.518
    0.000	    9.198	    0.942	    0.136	    0.898	   11.395
    0.000	    9.835	    0.799	    0.134	    0.900	   11.834
    0.000	    9.183	    1.075	    0.135	    0.897	   11.594
2 var
    0.000	    0.098	    0.531	    0.089	    0.154	    1.114
    0.000	    0.108	    0.074	    0.089	    0.154	    0.567
    0.000	    0.102	    0.233	    0.090	    0.154	    0.720
    0.000	    0.099	    0.531	    0.089	    0.154	    1.111
    0.000	    0.115	    0.550	    0.089	    0.154	    1.103
    0.000	    0.118	    0.074	    0.090	    0.156	    0.584
    0.000	    0.116	    0.167	    0.088	    0.154	    0.671
    0.000	    0.116	    0.539	    0.090	    0.154	    1.129
    0.000	    0.116	    0.324	    0.090	    0.154	    0.920
    0.000	    0.116	    0.119	    0.089	    0.154	    0.623
    0.000	    1.154	    0.404	    0.089	    0.161	    2.015
    0.000	    1.249	    0.174	    0.089	    0.162	    1.862
    0.000	    1.221	    0.538	    0.089	    0.161	    2.261
    0.000	    1.151	    0.120	    0.089	    0.161	    1.716
    0.000	    1.196	    0.210	    0.088	    0.161	    1.849
    0.000	    1.184	    0.565	    0.090	    0.161	    2.237
    0.000	    1.184	    0.300	    0.089	    0.161	    1.880
    0.000	    1.183	    0.192	    0.089	    0.161	    1.813
    0.000	    1.190	    0.468	    0.090	    0.161	    2.053
    0.000	    1.185	    0.597	    0.089	    0.161	    2.284
    0.000	    1.722	    0.266	    0.089	    0.180	    2.399
    0.000	    1.975	    0.228	    0.090	    0.178	    2.615
    0.000	    1.913	    0.359	    0.089	    0.180	    2.775
    0.000	    1.742	    0.441	    0.094	    0.181	    2.609
    0.000	    1.928	    0.286	    0.089	    0.181	    2.687
    0.000	    1.917	    0.352	    0.087	    0.179	    2.865
    0.000	    1.919	    0.382	    0.088	    0.180	    2.961
    0.000	    1.923	    0.330	    0.088	    0.179	    2.859
    0.000	    1.923	    0.170	    0.090	    0.179	    2.686
    0.000	    1.923	    0.423	    0.088	    0.180	    3.034
    0.000	    2.838	    0.549	    0.088	    0.220	    4.085
    0.000	    3.236	    0.257	    0.089	    0.220	    4.152
    0.000	    3.112	    0.539	    0.089	    0.220	    4.402
    0.000	    2.838	    0.495	    0.089	    0.220	    4.060
    0.000	    3.171	    0.849	    0.088	    0.220	    4.660
    0.000	    3.177	    0.316	    0.087	    0.220	    4.152
    0.000	    3.225	    0.469	    0.092	    0.222	    4.384
    0.000	    3.168	    0.486	    0.087	    0.219	    4.359
    0.000	    3.182	    0.431	    0.089	    0.219	    4.281
    0.000	    3.168	    0.475	    0.087	    0.220	    4.637
    0.000	    4.339	    0.457	    0.090	    0.622	    5.826
    0.000	    4.696	    0.592	    0.088	    0.620	    6.320
    0.000	    4.576	    0.609	    0.090	    0.621	    7.273
    0.000	    4.340	    0.709	    0.088	    0.620	    6.891
    0.000	    5.038	    0.421	    0.090	    0.622	    6.497
    0.000	    5.428	    0.646	    0.088	    0.624	    7.192
    0.000	    4.985	    0.642	    0.088	    0.620	    6.719
    0.000	    5.021	    0.481	    0.088	    0.619	    6.525
    0.000	    5.018	    0.602	    0.089	    0.622	    6.728
    0.000	    5.002	    0.430	    0.089	    0.621	    6.840
