1.103,1.1366,0,0,0,1.0692,1.0808,0,0,0,1.6918,1.7026,0,0,0,2.7326,2.957,0,0,0,3.9492,2.8378,0,0,0
0,2.0998,2.2124,1.892,0.8572,0,1.9456,2.0828,1.8232,0.8072,0,2.9204,3.2638,2.7322,1.3378,0,3.113,4.6054,3.87,2.791,0,3.5736,5.2598,4.1052,3.4406
3.977,0.9652,1.3646,1.0896,1.306,3.9528,1.7074,1.2702,1.3416,1.4446,5.143,1.1398,1.2718,1.4648,1.3884,5.8816,1.764,1.6562,1.6486,2.2754,6.0134,1.639,2.4252,1.8728,2.373
0.092,0.0822,0.0848,0.0532,0.114,0.0846,0.0942,0.0762,0.0704,0.1124,0.0984,0.0876,0.0984,0.062,0.084,0.0848,0.0962,0.0904,0.0732,0.0748,0.1098,0.0604,0.0758,0.0564,0.0758
0.0412,0.0408,0.041,0.04,0.035,0.0454,0.0442,0.0438,0.0448,0.0396,0.0462,0.0456,0.0448,0.0446,0.04,0.066,0.0658,0.0652,0.0656,0.0598,0.164,0.161,0.162,0.1612,0.1578
5.5268,4.6828,4.2084,3.5336,2.667,5.48,5.2282,3.9042,3.6378,2.763,7.332,6.2468,5.0418,4.6302,3.2186,9.3568,8.3526,6.7512,5.991,5.587,10.5884,8.6096,8.29,6.5296,6.6114
