1.7528,1.3858,0,0,0
0,1.8344,2.3416,2.1112,1.4764
3.406,0.8938,2.7292,1.1976,1.468
0.0632,0.0398,0.0406,0.0428,0.047
0.118,0.1178,0.1172,0.1176,0.112
5.596,4.5562,5.501,3.6978,3.5744
