0.1596,0.1624,0,0,0
0,0.3504,0.3732,0.3388,0.1166
0.8984,0.3626,0.4656,0.5046,0.482
0.0334,0.0376,0.0262,0.0438,0.0278
0.0446,0.0444,0.0434,0.0446,0.0374
1.8128,1.1982,1.0982,1.1266,0.8608
