2.411,2.2328,0,0,0
0,2.6918,3.7364,3.3398,2.1828
4.1466,1.1846,1.7374,1.0552,1.2776
0.0694,0.054,0.0666,0.0598,0.0636
0.322,0.318,0.3374,0.3264,0.3196
7.2198,6.7858,6.3882,5.0544,4.6586
