1.103,1.1366,0,0,0
0,2.0998,2.2124,1.892,0.8572
3.977,0.9652,1.3646,1.0896,1.306
0.092,0.0822,0.0848,0.0532,0.114
0.0412,0.0408,0.041,0.04,0.035
5.5268,4.6828,4.2084,3.5336,2.667
