3.9492,2.8378,0,0,0
0,3.5736,5.2598,4.1052,3.4406
6.0134,1.639,2.4252,1.8728,2.373
0.1098,0.0604,0.0758,0.0564,0.0758
0.164,0.161,0.162,0.1612,0.1578
10.5884,8.6096,8.29,6.5296,6.6114
