1.3386,1.268,0,0,0
0,1.6794,2.234,1.9826,1.3192
3.3416,0.8786,1.3968,1.0764,1.112
0.0576,0.0464,0.0518,0.047,0.0542
0.0884,0.0888,0.0892,0.0888,0.083
5.2018,4.2684,4.0362,3.4694,2.9116
