0.0236,0.0232,0,0,0,0.1596,0.1624,0,0,0,0.275,0.271,0,0,0,0.4574,0.4532,0,0,0,1.3242,1.2548,0,0,0
0,0.035,0.0456,0.0358,0.0358,0,0.3504,0.3732,0.3388,0.1166,0,0.5936,0.631,0.553,0.22,0,0.9754,1.1032,0.8886,0.4636,0,1.3816,1.8716,1.9912,1.5754
0.6472,0.4608,0.4904,0.4556,0.568,0.8984,0.3626,0.4656,0.5046,0.482,1.2176,0.5154,0.3562,0.5216,0.578,1.806,0.4752,0.4532,0.6706,0.7172,2.3082,0.5586,1.1762,0.7212,0.8936
0.0282,0.0274,0.0286,0.028,0.0304,0.0334,0.0376,0.0262,0.0438,0.0278,0.0406,0.0374,0.0328,0.0518,0.0254,0.0264,0.0268,0.043,0.0258,0.038,0.0402,0.0316,0.0304,0.0412,0.0382
0.04,0.04,0.04,0.0402,0.0342,0.0446,0.0444,0.0434,0.0446,0.0374,0.0536,0.0524,0.0522,0.054,0.0468,0.0676,0.0674,0.0692,0.0676,0.0626,0.2074,0.2054,0.2062,0.2076,0.2028
0.921,0.776,0.807,0.772,0.8674,1.8128,1.1982,1.0982,1.1266,0.8608,1.7866,1.677,1.2738,1.4508,1.0786,2.5594,2.1942,1.8662,1.8972,1.522,4.0974,3.6488,3.551,3.1678,3.199
