2.4162,2.3892,0,0,0
0,2.5564,3.638,2.9576,2.2902
4.6518,0.9572,2.3864,1.232,1.2604
0.0708,0.0734,0.0614,0.0492,0.0566
0.275,0.274,0.274,0.2758,0.2698
7.6944,6.758,6.829,4.8824,4.6372
