0.0236,0.0232,0,0,0
0,0.035,0.0456,0.0358,0.0358
0.6472,0.4608,0.4904,0.4556,0.568
0.0282,0.0274,0.0286,0.028,0.0304
0.04,0.04,0.04,0.0402,0.0342
0.921,0.776,0.807,0.772,0.8674
