1.6918,1.7026,0,0,0
0,2.9204,3.2638,2.7322,1.3378
5.143,1.1398,1.2718,1.4648,1.3884
0.0984,0.0876,0.0984,0.062,0.084
0.0462,0.0456,0.0448,0.0446,0.04
7.332,6.2468,5.0418,4.6302,3.2186
