1.0788,1.04685,0,0,0
0,1.97305,1.8932,0.715,0.70925
4.2363,1.2846,1.4526,1.4628,1.4551
0.08205,0.0569,0.06035,0.05545,0.06755
0.05505,0.04765,0.04405,0.0388,0.03895
5.6676,4.6259,3.66,2.48225,2.48505
