3.452,2.90105,0,0,0
0,3.75,4.5206,3.2846,3.4841
6.51165,1.94045,2.25045,2.03325,2.1557
0.0894,0.0637,0.0698,0.0639,0.0815
0.1777,0.17095,0.17625,0.15575,0.15645
10.4574,9.088,7.257,5.9839,6.3305
