1.14245,1.10515,0,0,0,1.0788,1.04685,0,0,0,1.7157,1.5835,0,0,0,2.6824,2.39355,0,0,0,3.452,2.90105,0,0,0
0,2.0756,1.9878,0.7762,0.7428,0,1.97305,1.8932,0.715,0.70925,0,2.8988,2.8997,1.2756,1.24465,0,3.25735,3.7631,2.80265,2.6129,0,3.75,4.5206,3.2846,3.4841
4.08115,0.92165,1.1447,1.24925,1.17705,4.2363,1.2846,1.4526,1.4628,1.4551,5.19735,1.38715,1.58365,1.5888,1.60225,5.7389,1.72265,1.8945,1.83705,1.91285,6.51165,1.94045,2.25045,2.03325,2.1557
0.0929,0.06,0.0608,0.05995,0.0643,0.08205,0.0569,0.06035,0.05545,0.06755,0.0945,0.0627,0.07285,0.0628,0.07365,0.0806,0.0608,0.0689,0.06825,0.073,0.0894,0.0637,0.0698,0.0639,0.0815
0.0428,0.04135,0.0403,0.0338,0.03385,0.05505,0.04765,0.04405,0.0388,0.03895,0.0548,0.0461,0.04445,0.03905,0.03955,0.0752,0.07005,0.0663,0.0594,0.0595,0.1777,0.17095,0.17625,0.15575,0.15645
5.5602,4.4126,3.43155,2.32685,2.2234,5.6676,4.6259,3.66,2.48225,2.48505,7.29305,6.2046,4.81175,3.20655,3.17595,8.7987,7.7314,6.0081,5.0127,4.90645,10.4574,9.088,7.257,5.9839,6.3305
