0.0246,0.02355,0,0,0
0,0.0352,0.03635,0.03485,0.03145
0.64565,0.51365,0.586,0.5586,0.56725
0.03035,0.02765,0.02935,0.0283,0.02785
0.0433,0.04,0.0401,0.03415,0.03395
0.87135,0.77945,0.87125,0.7938,0.86125
