2.6824,2.39355,0,0,0
0,3.25735,3.7631,2.80265,2.6129
5.7389,1.72265,1.8945,1.83705,1.91285
0.0806,0.0608,0.0689,0.06825,0.073
0.0752,0.07005,0.0663,0.0594,0.0595
8.7987,7.7314,6.0081,5.0127,4.90645
