4 var
    1.431	    3.026	    0.131	    0.038	    0.023	    4.689
    1.432	    3.027	    0.131	    0.036	    0.023	    4.687
    1.422	    3.010	    0.130	    0.037	    0.022	    4.660
    1.439	    3.015	    0.131	    0.037	    0.023	    4.683
    1.422	    3.002	    0.130	    0.037	    0.023	    4.654
    1.688	    3.486	    0.155	    0.036	    0.030	    5.438
    1.697	    3.487	    0.155	    0.036	    0.030	    5.445
    1.681	    3.471	    0.156	    0.036	    0.031	    5.415
    1.671	    3.478	    0.151	    0.036	    0.032	    5.406
    1.686	    3.484	    0.155	    0.037	    0.032	    5.435
    1.684	    3.498	    0.156	    0.037	    0.032	    5.447
    1.685	    3.492	    0.155	    0.036	    0.032	    5.441
    1.679	    3.481	    0.154	    0.036	    0.031	    5.422
    1.682	    3.481	    0.156	    0.036	    0.031	    5.427
    1.680	    3.480	    0.154	    0.036	    0.032	    5.423
3 var
    0.461	    1.198	    0.025	    0.027	    0.020	    1.767
    0.462	    1.198	    0.026	    0.028	    0.020	    1.766
    0.462	    1.198	    0.025	    0.027	    0.020	    1.768
    0.461	    1.198	    0.025	    0.027	    0.019	    1.767
    0.461	    1.197	    0.025	    0.027	    0.019	    1.764
    0.461	    1.197	    0.026	    0.027	    0.020	    1.763
    0.461	    1.196	    0.025	    0.027	    0.020	    1.762
    0.461	    1.199	    0.025	    0.027	    0.020	    1.765
    0.461	    1.199	    0.026	    0.027	    0.020	    1.768
    0.461	    1.200	    0.025	    0.027	    0.020	    1.766
    0.792	    1.548	    0.054	    0.028	    0.026	    2.483
    0.801	    1.550	    0.053	    0.027	    0.026	    2.490
    0.790	    1.550	    0.053	    0.027	    0.026	    2.480
    0.789	    1.547	    0.052	    0.027	    0.026	    2.475
    0.788	    1.550	    0.053	    0.027	    0.026	    2.480
    0.788	    1.551	    0.053	    0.027	    0.026	    2.478
    0.789	    1.547	    0.053	    0.027	    0.026	    2.479
    0.789	    1.550	    0.052	    0.027	    0.026	    2.478
    0.789	    1.546	    0.052	    0.027	    0.026	    2.474
    0.788	    1.550	    0.052	    0.027	    0.026	    2.477
    1.189	    2.477	    0.083	    0.027	    0.043	    3.853
    1.190	    2.485	    0.083	    0.027	    0.043	    3.863
    1.189	    2.483	    0.084	    0.027	    0.043	    3.860
    1.186	    2.479	    0.083	    0.027	    0.045	    3.854
    1.187	    2.484	    0.083	    0.027	    0.043	    3.857
    1.200	    2.498	    0.084	    0.028	    0.046	    3.891
    1.208	    2.527	    0.086	    0.028	    0.045	    3.931
    1.190	    2.481	    0.085	    0.027	    0.045	    3.863
    1.189	    2.469	    0.084	    0.027	    0.043	    3.845
    1.188	    2.481	    0.084	    0.027	    0.045	    3.860
    0.900	    1.632	    0.060	    0.027	    0.030	    2.682
    0.903	    1.637	    0.061	    0.028	    0.029	    2.692
    0.904	    1.635	    0.060	    0.027	    0.029	    2.688
    0.902	    1.636	    0.060	    0.027	    0.030	    2.688
    0.901	    1.631	    0.060	    0.027	    0.030	    2.683
    0.901	    1.630	    0.059	    0.027	    0.030	    2.682
    0.902	    1.637	    0.060	    0.027	    0.029	    2.689
    0.903	    1.634	    0.060	    0.027	    0.030	    2.687
    0.902	    1.635	    0.060	    0.027	    0.030	    2.687
    0.901	    1.637	    0.059	    0.027	    0.030	    2.689
    1.152	    2.350	    0.086	    0.027	    0.038	    3.687
    1.152	    2.341	    0.086	    0.027	    0.038	    3.679
    1.154	    2.354	    0.086	    0.027	    0.037	    3.694
    1.152	    2.352	    0.086	    0.027	    0.038	    3.689
    1.153	    2.346	    0.087	    0.027	    0.038	    3.683
    1.152	    2.353	    0.087	    0.027	    0.038	    3.693
    1.152	    2.355	    0.086	    0.027	    0.038	    3.694
    1.151	    2.351	    0.086	    0.027	    0.038	    3.688
    1.154	    2.348	    0.086	    0.027	    0.038	    3.690
    1.153	    2.355	    0.086	    0.027	    0.038	    3.694
2 var
    0.013	    0.034	    0.002	    0.018	    0.016	    0.115
    0.013	    0.033	    0.003	    0.018	    0.016	    0.111
    0.013	    0.034	    0.002	    0.018	    0.016	    0.113
    0.013	    0.033	    0.002	    0.018	    0.016	    0.115
    0.013	    0.033	    0.003	    0.018	    0.016	    0.111
    0.013	    0.033	    0.003	    0.018	    0.016	    0.111
    0.013	    0.034	    0.002	    0.018	    0.016	    0.111
    0.013	    0.033	    0.003	    0.018	    0.016	    0.111
    0.013	    0.033	    0.003	    0.018	    0.016	    0.111
    0.013	    0.033	    0.003	    0.018	    0.016	    0.114
    0.100	    0.325	    0.007	    0.018	    0.019	    0.498
    0.100	    0.327	    0.007	    0.018	    0.019	    0.500
    0.100	    0.328	    0.007	    0.018	    0.019	    0.500
    0.100	    0.327	    0.007	    0.018	    0.019	    0.500
    0.101	    0.325	    0.008	    0.018	    0.019	    0.499
    0.100	    0.325	    0.007	    0.018	    0.019	    0.498
    0.100	    0.325	    0.008	    0.018	    0.019	    0.498
    0.101	    0.328	    0.007	    0.018	    0.019	    0.500
    0.100	    0.327	    0.007	    0.018	    0.019	    0.500
    0.100	    0.326	    0.007	    0.018	    0.019	    0.499
    0.159	    0.548	    0.014	    0.018	    0.024	    0.792
    0.160	    0.548	    0.013	    0.018	    0.024	    0.794
    0.159	    0.541	    0.014	    0.018	    0.024	    0.786
    0.159	    0.549	    0.013	    0.018	    0.024	    0.792
    0.159	    0.545	    0.013	    0.018	    0.024	    0.789
    0.159	    0.548	    0.013	    0.018	    0.024	    0.795
    0.159	    0.548	    0.013	    0.018	    0.024	    0.794
    0.159	    0.548	    0.013	    0.018	    0.024	    0.790
    0.162	    0.549	    0.013	    0.018	    0.024	    0.797
    0.160	    0.548	    0.013	    0.018	    0.024	    0.793
    0.280	    0.919	    0.024	    0.018	    0.025	    1.296
    0.276	    0.909	    0.025	    0.018	    0.025	    1.283
    0.277	    0.909	    0.025	    0.018	    0.024	    1.283
    0.276	    0.909	    0.024	    0.018	    0.025	    1.281
    0.275	    0.910	    0.025	    0.018	    0.025	    1.281
    0.276	    0.901	    0.025	    0.018	    0.025	    1.273
    0.276	    0.914	    0.025	    0.018	    0.025	    1.288
    0.275	    0.909	    0.025	    0.018	    0.025	    1.284
    0.276	    0.908	    0.025	    0.018	    0.025	    1.281
    0.276	    0.908	    0.025	    0.018	    0.025	    1.280
    0.644	    1.235	    0.055	    0.018	    0.046	    2.026
    0.647	    1.227	    0.055	    0.018	    0.046	    2.022
    0.644	    1.233	    0.055	    0.018	    0.045	    2.023
    0.645	    1.224	    0.055	    0.018	    0.047	    2.019
    0.645	    1.226	    0.055	    0.018	    0.045	    2.020
    0.646	    1.234	    0.055	    0.018	    0.046	    2.028
    0.647	    1.245	    0.055	    0.019	    0.047	    2.046
    0.648	    1.229	    0.055	    0.018	    0.047	    2.028
    0.646	    1.234	    0.055	    0.018	    0.045	    2.026
    0.646	    1.228	    0.055	    0.018	    0.045	    2.019
