4 var
    0.000	    1.544	    0.056	    0.031	    0.027	    1.697
    0.000	    1.521	    0.054	    0.028	    0.027	    1.666
    0.000	    1.534	    0.055	    0.031	    0.027	    1.684
    0.000	    1.546	    0.056	    0.031	    0.027	    1.701
    0.000	    2.419	    0.085	    0.029	    0.045	    2.615
    0.000	    2.388	    0.085	    0.028	    0.043	    2.579
    0.000	    2.382	    0.084	    0.028	    0.045	    2.574
    0.000	    2.353	    0.084	    0.027	    0.045	    2.544
    0.000	    2.354	    0.083	    0.028	    0.045	    2.544
    0.000	    2.375	    0.084	    0.028	    0.043	    2.569
    0.000	    2.388	    0.085	    0.029	    0.045	    2.581
    0.000	    2.399	    0.085	    0.030	    0.046	    2.595
    0.000	    2.387	    0.086	    0.029	    0.045	    2.586
    0.000	    2.387	    0.086	    0.028	    0.045	    2.582
    0.000	    1.649	    0.060	    0.029	    0.030	    1.802
    0.000	    1.616	    0.060	    0.028	    0.029	    1.768
    0.000	    1.613	    0.060	    0.028	    0.029	    1.766
    0.000	    1.635	    0.061	    0.028	    0.031	    1.789
    0.000	    1.629	    0.059	    0.028	    0.030	    1.781
    0.000	    1.620	    0.060	    0.027	    0.029	    1.772
    0.000	    1.622	    0.060	    0.028	    0.030	    1.773
    0.000	    1.617	    0.060	    0.027	    0.030	    1.767
    0.000	    1.627	    0.060	    0.028	    0.030	    1.779
    0.000	    1.629	    0.061	    0.028	    0.030	    1.783
    0.000	    2.298	    0.088	    0.028	    0.039	    2.488
    0.000	    2.287	    0.088	    0.029	    0.039	    2.481
    0.000	    2.273	    0.086	    0.028	    0.039	    2.461
    0.000	    2.268	    0.086	    0.029	    0.039	    2.456
    0.000	    2.268	    0.086	    0.029	    0.039	    2.456
    0.000	    2.277	    0.086	    0.028	    0.039	    2.465
    0.000	    2.273	    0.086	    0.028	    0.039	    2.460
    0.000	    2.271	    0.086	    0.029	    0.038	    2.459
    0.000	    2.274	    0.087	    0.029	    0.038	    2.463
    0.000	    2.277	    0.086	    0.029	    0.039	    2.466
2 var
    0.000	    0.032	    0.003	    0.019	    0.016	    0.099
    0.000	    0.032	    0.003	    0.019	    0.016	    0.097
    0.000	    0.032	    0.003	    0.019	    0.016	    0.098
    0.000	    0.032	    0.003	    0.019	    0.016	    0.100
    0.000	    0.032	    0.002	    0.019	    0.016	    0.100
    0.000	    0.031	    0.002	    0.019	    0.016	    0.097
    0.000	    0.031	    0.002	    0.019	    0.016	    0.097
    0.000	    0.031	    0.003	    0.019	    0.016	    0.096
    0.000	    0.032	    0.003	    0.019	    0.016	    0.098
    0.000	    0.032	    0.003	    0.020	    0.016	    0.099
    0.000	    0.275	    0.008	    0.020	    0.019	    0.350
    0.000	    0.276	    0.008	    0.019	    0.019	    0.350
    0.000	    0.274	    0.007	    0.019	    0.019	    0.347
    0.000	    0.273	    0.007	    0.019	    0.019	    0.346
    0.000	    0.275	    0.007	    0.019	    0.019	    0.349
    0.000	    0.273	    0.007	    0.019	    0.019	    0.346
    0.000	    0.275	    0.007	    0.019	    0.019	    0.351
    0.000	    0.275	    0.007	    0.019	    0.019	    0.349
    0.000	    0.275	    0.007	    0.019	    0.019	    0.349
    0.000	    0.275	    0.008	    0.019	    0.019	    0.351
    0.000	    0.472	    0.013	    0.019	    0.025	    0.557
    0.000	    0.474	    0.013	    0.019	    0.024	    0.558
    0.000	    0.475	    0.013	    0.019	    0.025	    0.560
    0.000	    0.470	    0.013	    0.019	    0.025	    0.555
    0.000	    0.473	    0.013	    0.019	    0.025	    0.560
    0.000	    0.473	    0.013	    0.019	    0.025	    0.558
    0.000	    0.473	    0.013	    0.019	    0.025	    0.560
    0.000	    0.471	    0.013	    0.019	    0.025	    0.557
    0.000	    0.469	    0.013	    0.019	    0.024	    0.553
    0.000	    0.466	    0.013	    0.019	    0.024	    0.552
    0.000	    0.780	    0.024	    0.019	    0.025	    0.876
    0.000	    0.788	    0.024	    0.019	    0.025	    0.885
    0.000	    0.779	    0.025	    0.019	    0.025	    0.876
    0.000	    0.782	    0.024	    0.019	    0.025	    0.882
    0.000	    0.778	    0.025	    0.019	    0.025	    0.875
    0.000	    0.784	    0.025	    0.019	    0.025	    0.882
    0.000	    0.797	    0.025	    0.019	    0.025	    0.896
    0.000	    0.792	    0.024	    0.019	    0.025	    0.888
    0.000	    0.788	    0.025	    0.019	    0.025	    0.886
    0.000	    0.798	    0.025	    0.019	    0.025	    0.896
    0.000	    1.322	    0.055	    0.019	    0.047	    1.469
    0.000	    1.317	    0.055	    0.019	    0.047	    1.465
    0.000	    1.326	    0.055	    0.019	    0.045	    1.474
    0.000	    1.325	    0.055	    0.019	    0.047	    1.477
    0.000	    1.316	    0.054	    0.018	    0.047	    1.466
    0.000	    1.346	    0.055	    0.019	    0.045	    1.493
    0.000	    1.328	    0.055	    0.019	    0.047	    1.480
    0.000	    1.315	    0.055	    0.019	    0.047	    1.464
    0.000	    1.321	    0.055	    0.019	    0.047	    1.470
    0.000	    1.348	    0.056	    0.019	    0.047	    1.500
