5.2974,5.2696,0,0,0
0,5.349,7.1606,6.697,1.5308
3.27,1.0126,0.9332,1.106,1.38
0.1828,0.1786,0.1724,0.178,0.1696
0.1834,0.1814,0.1842,0.165,0.218
9.33,12.3656,9.0678,8.6988,3.9522
