0.847,0.8432,0,0,0
0,0.9686,1.254,1.1924,0.2348
1.4678,0.3764,0.5186,0.4268,0.6024
0.0902,0.0902,0.0872,0.0892,0.082
0.1804,0.1786,0.1824,0.1612,0.2144
2.8548,2.699,2.36,2.1064,1.3914
