3.7062,3.7056,0,0,0
0,3.5094,4.7874,4.5356,0.7958
2.4148,0.669,1.0218,1.0312,0.8102
0.135,0.1332,0.1306,0.1334,0.1294
0.1968,0.1948,0.1988,0.1768,0.2304
6.7336,8.535,6.4416,6.2494,2.3562
