3.7276,3.617,0,0,0
0,3.5536,5.4846,4.8184,3.0154
1.9834,0.75,0.6154,1.0052,0.8266
0.0898,0.0886,0.0866,0.0896,0.088
0.6262,0.6254,0.6426,0.6224,0.6672
6.6742,8.88,7.0664,6.7852,4.8764
