7.3716,7.4844,0,0,0
0,6.92,10.0884,9.3502,4.6066
4.922,0.8784,0.9032,1.6026,1.216
0.1342,0.1342,0.1294,0.136,0.1292
0.897,0.895,0.9208,0.899,0.9482
13.6778,16.6268,12.4348,12.3132,7.2218
